email,name,attribs
communelargnysurautomne@orange.fr,LARGNY-SUR-AUTOMNE,"{""nom_commune"": ""LARGNY-SUR-AUTOMNE"", ""departement_numero"": ""2"", ""zipcode"": ""02600"", ""population_commune"": ""231"", ""code_insee"": ""2410"", ""city"": ""LARGNY-SUR-AUTOMNE"", ""state"": ""AISNE""}"
mairie.latilly@orange.fr,LATILLY,"{""nom_commune"": ""LATILLY"", ""departement_numero"": ""2"", ""zipcode"": ""02210"", ""population_commune"": ""212"", ""code_insee"": ""2411"", ""city"": ""LATILLY"", ""state"": ""AISNE""}"
mairielaunoy@orange.fr,LAUNOY,"{""nom_commune"": ""LAUNOY"", ""departement_numero"": ""2"", ""zipcode"": ""02210"", ""population_commune"": ""102"", ""code_insee"": ""2412"", ""city"": ""LAUNOY"", ""state"": ""AISNE""}"
mairie.laval.en.laonnois@gmail.com,LAVAL-EN-LAONNOIS,"{""nom_commune"": ""LAVAL-EN-LAONNOIS"", ""departement_numero"": ""2"", ""zipcode"": ""02860"", ""population_commune"": ""255"", ""code_insee"": ""2413"", ""city"": ""LAVAL-EN-LAONNOIS"", ""state"": ""AISNE""}"
mairie.lavaqueresse@orange.fr,LAVAQUERESSE,"{""nom_commune"": ""LAVAQUERESSE"", ""departement_numero"": ""2"", ""zipcode"": ""02450"", ""population_commune"": ""215"", ""code_insee"": ""2414"", ""city"": ""LAVAQUERESSE"", ""state"": ""AISNE""}"
mairie.coeuvres@wanadoo.fr,LAVERSINE,"{""nom_commune"": ""LAVERSINE"", ""departement_numero"": ""2"", ""zipcode"": ""02600"", ""population_commune"": ""159"", ""code_insee"": ""2415"", ""city"": ""LAVERSINE"", ""state"": ""AISNE""}"
communedeleme02@orange.fr,LEMÉ,"{""nom_commune"": ""LEMÉ"", ""departement_numero"": ""2"", ""zipcode"": ""02140"", ""population_commune"": ""445"", ""code_insee"": ""2416"", ""city"": ""LEMÉ"", ""state"": ""AISNE""}"
mairie.lempire@wanadoo.fr,LEMPIRE,"{""nom_commune"": ""LEMPIRE"", ""departement_numero"": ""2"", ""zipcode"": ""02420"", ""population_commune"": ""110"", ""code_insee"": ""2417"", ""city"": ""LEMPIRE"", ""state"": ""AISNE""}"
mairiedelerzy@orange.fr,LERZY,"{""nom_commune"": ""LERZY"", ""departement_numero"": ""2"", ""zipcode"": ""02260"", ""population_commune"": ""217"", ""code_insee"": ""2418"", ""city"": ""LERZY"", ""state"": ""AISNE""}"
mairie.lesdins@wanadoo.fr,LESDINS,"{""nom_commune"": ""LESDINS"", ""departement_numero"": ""2"", ""zipcode"": ""02100"", ""population_commune"": ""847"", ""code_insee"": ""2420"", ""city"": ""LESDINS"", ""state"": ""AISNE""}"
mairielesges@orange.fr,LESGES,"{""nom_commune"": ""LESGES"", ""departement_numero"": ""2"", ""zipcode"": ""02220"", ""population_commune"": ""83"", ""code_insee"": ""2421"", ""city"": ""LESGES"", ""state"": ""AISNE""}"
mairie-de-lesquielles-saint-ger@wanadoo.fr,LESQUIELLES-SAINT-GERMAIN,"{""nom_commune"": ""LESQUIELLES-SAINT-GERMAIN"", ""departement_numero"": ""2"", ""zipcode"": ""02120"", ""population_commune"": ""840"", ""code_insee"": ""2422"", ""city"": ""LESQUIELLES-SAINT-GERMAIN"", ""state"": ""AISNE""}"
leuillysouscoucy@gmail.com,LEUILLY-SOUS-COUCY,"{""nom_commune"": ""LEUILLY-SOUS-COUCY"", ""departement_numero"": ""2"", ""zipcode"": ""02380"", ""population_commune"": ""404"", ""code_insee"": ""2423"", ""city"": ""LEUILLY-SOUS-COUCY"", ""state"": ""AISNE""}"
mairie.leury@orange.fr,LEURY,"{""nom_commune"": ""LEURY"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""105"", ""code_insee"": ""2424"", ""city"": ""LEURY"", ""state"": ""AISNE""}"
commune-de-leuze@orange.fr,LEUZE,"{""nom_commune"": ""LEUZE"", ""departement_numero"": ""2"", ""zipcode"": ""02500"", ""population_commune"": ""165"", ""code_insee"": ""2425"", ""city"": ""LEUZE"", ""state"": ""AISNE""}"
mairie.levergies@orange.fr,LEVERGIES,"{""nom_commune"": ""LEVERGIES"", ""departement_numero"": ""2"", ""zipcode"": ""02420"", ""population_commune"": ""581"", ""code_insee"": ""2426"", ""city"": ""LEVERGIES"", ""state"": ""AISNE""}"
commune.licyclignon@wanadoo.fr,LICY-CLIGNON,"{""nom_commune"": ""LICY-CLIGNON"", ""departement_numero"": ""2"", ""zipcode"": ""02810"", ""population_commune"": ""84"", ""code_insee"": ""2428"", ""city"": ""LICY-CLIGNON"", ""state"": ""AISNE""}"
mairiedelierval@orange.fr,LIERVAL,"{""nom_commune"": ""LIERVAL"", ""departement_numero"": ""2"", ""zipcode"": ""02860"", ""population_commune"": ""114"", ""code_insee"": ""2429"", ""city"": ""LIERVAL"", ""state"": ""AISNE""}"
mairiedeliesse@wanadoo.fr,LIESSE-NOTRE-DAME,"{""nom_commune"": ""LIESSE-NOTRE-DAME"", ""departement_numero"": ""2"", ""zipcode"": ""02350"", ""population_commune"": ""1304"", ""code_insee"": ""2430"", ""city"": ""LIESSE-NOTRE-DAME"", ""state"": ""AISNE""}"
mairiedeliez02@wanadoo.fr,LIEZ,"{""nom_commune"": ""LIEZ"", ""departement_numero"": ""2"", ""zipcode"": ""02700"", ""population_commune"": ""428"", ""code_insee"": ""2431"", ""city"": ""LIEZ"", ""state"": ""AISNE""}"
accueil@mairieliez85.fr,LIEZ,"{""nom_commune"": ""LIEZ"", ""departement_numero"": ""85"", ""zipcode"": ""85420"", ""population_commune"": ""428"", ""code_insee"": ""2431"", ""city"": ""LIEZ"", ""state"": ""AISNE""}"
mairie-lime@orange.fr,LIMÉ,"{""nom_commune"": ""LIMÉ"", ""departement_numero"": ""2"", ""zipcode"": ""02220"", ""population_commune"": ""184"", ""code_insee"": ""2432"", ""city"": ""LIMÉ"", ""state"": ""AISNE""}"
mairielislet@gmail.com,LISLET,"{""nom_commune"": ""LISLET"", ""departement_numero"": ""2"", ""zipcode"": ""02340"", ""population_commune"": ""246"", ""code_insee"": ""2433"", ""city"": ""LISLET"", ""state"": ""AISNE""}"
mairielognylesaubenton@orange.fr,LOGNY-LÈS-AUBENTON,"{""nom_commune"": ""LOGNY-LÈS-AUBENTON"", ""departement_numero"": ""2"", ""zipcode"": ""02500"", ""population_commune"": ""77"", ""code_insee"": ""2435"", ""city"": ""LOGNY-LÈS-AUBENTON"", ""state"": ""AISNE""}"
mairie.longpont@orange.fr,LONGPONT,"{""nom_commune"": ""LONGPONT"", ""departement_numero"": ""2"", ""zipcode"": ""02600"", ""population_commune"": ""301"", ""code_insee"": ""2438"", ""city"": ""LONGPONT"", ""state"": ""AISNE""}"
communedelor@gmail.com,LOR,"{""nom_commune"": ""LOR"", ""departement_numero"": ""2"", ""zipcode"": ""02190"", ""population_commune"": ""144"", ""code_insee"": ""2440"", ""city"": ""LOR"", ""state"": ""AISNE""}"
mairie.loupeigne@orange.fr,LOUPEIGNE,"{""nom_commune"": ""LOUPEIGNE"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""82"", ""code_insee"": ""2442"", ""city"": ""LOUPEIGNE"", ""state"": ""AISNE""}"
mairielucylebocage@wanadoo.fr,LUCY-LE-BOCAGE,"{""nom_commune"": ""LUCY-LE-BOCAGE"", ""departement_numero"": ""2"", ""zipcode"": ""02400"", ""population_commune"": ""179"", ""code_insee"": ""2443"", ""city"": ""LUCY-LE-BOCAGE"", ""state"": ""AISNE""}"
mairie@lugny-en-maconnais.fr,LUGNY,"{""nom_commune"": ""LUGNY"", ""departement_numero"": ""71"", ""zipcode"": ""71260"", ""population_commune"": ""121"", ""code_insee"": ""2444"", ""city"": ""LUGNY"", ""state"": ""AISNE""}"
commune.luzoir@orange.fr,LUZOIR,"{""nom_commune"": ""LUZOIR"", ""departement_numero"": ""2"", ""zipcode"": ""02500"", ""population_commune"": ""293"", ""code_insee"": ""2445"", ""city"": ""LUZOIR"", ""state"": ""AISNE""}"
commune.maast.et.violaine@orange.fr,MAAST-ET-VIOLAINE,"{""nom_commune"": ""MAAST-ET-VIOLAINE"", ""departement_numero"": ""2"", ""zipcode"": ""02220"", ""population_commune"": ""155"", ""code_insee"": ""2447"", ""city"": ""MAAST-ET-VIOLAINE"", ""state"": ""AISNE""}"
mairie.machecourt@orange.fr,MÂCHECOURT,"{""nom_commune"": ""MÂCHECOURT"", ""departement_numero"": ""2"", ""zipcode"": ""02350"", ""population_commune"": ""116"", ""code_insee"": ""2448"", ""city"": ""MÂCHECOURT"", ""state"": ""AISNE""}"
mairie.macogny@orange.fr,MACOGNY,"{""nom_commune"": ""MACOGNY"", ""departement_numero"": ""2"", ""zipcode"": ""02470"", ""population_commune"": ""83"", ""code_insee"": ""2449"", ""city"": ""MACOGNY"", ""state"": ""AISNE""}"
commune-de-macquigny@orange.fr,MACQUIGNY,"{""nom_commune"": ""MACQUIGNY"", ""departement_numero"": ""2"", ""zipcode"": ""02120"", ""population_commune"": ""375"", ""code_insee"": ""2450"", ""city"": ""MACQUIGNY"", ""state"": ""AISNE""}"
mairie-magny-la-fosse@orange.fr,MAGNY-LA-FOSSE,"{""nom_commune"": ""MAGNY-LA-FOSSE"", ""departement_numero"": ""2"", ""zipcode"": ""02420"", ""population_commune"": ""127"", ""code_insee"": ""2451"", ""city"": ""MAGNY-LA-FOSSE"", ""state"": ""AISNE""}"
mairie-maissemy@orange.fr,MAISSEMY,"{""nom_commune"": ""MAISSEMY"", ""departement_numero"": ""2"", ""zipcode"": ""02490"", ""population_commune"": ""244"", ""code_insee"": ""2452"", ""city"": ""MAISSEMY"", ""state"": ""AISNE""}"
mairie.maizy@wanadoo.fr,MAIZY,"{""nom_commune"": ""MAIZY"", ""departement_numero"": ""2"", ""zipcode"": ""02160"", ""population_commune"": ""431"", ""code_insee"": ""2453"", ""city"": ""MAIZY"", ""state"": ""AISNE""}"
commune-de-la-malmaison@orange.fr,LA MALMAISON,"{""nom_commune"": ""LA MALMAISON"", ""departement_numero"": ""2"", ""zipcode"": ""02190"", ""population_commune"": ""413"", ""code_insee"": ""2454"", ""city"": ""LA MALMAISON"", ""state"": ""AISNE""}"
malzy@orange.fr,MALZY,"{""nom_commune"": ""MALZY"", ""departement_numero"": ""2"", ""zipcode"": ""02120"", ""population_commune"": ""189"", ""code_insee"": ""2455"", ""city"": ""MALZY"", ""state"": ""AISNE""}"
manicamp@gmail.com,MANICAMP,"{""nom_commune"": ""MANICAMP"", ""departement_numero"": ""2"", ""zipcode"": ""02300"", ""population_commune"": ""314"", ""code_insee"": ""2456"", ""city"": ""MANICAMP"", ""state"": ""AISNE""}"
mairie.marchais@orange.fr,MARCHAIS,"{""nom_commune"": ""MARCHAIS"", ""departement_numero"": ""2"", ""zipcode"": ""02350"", ""population_commune"": ""376"", ""code_insee"": ""2457"", ""city"": ""MARCHAIS"", ""state"": ""AISNE""}"
commune-de-marcy@orange.fr,MARCY,"{""nom_commune"": ""MARCY"", ""departement_numero"": ""2"", ""zipcode"": ""02720"", ""population_commune"": ""163"", ""code_insee"": ""2459"", ""city"": ""MARCY"", ""state"": ""AISNE""}"
communedemarcy@wanadoo.fr,MARCY,"{""nom_commune"": ""MARCY"", ""departement_numero"": ""58"", ""zipcode"": ""58210"", ""population_commune"": ""163"", ""code_insee"": ""2459"", ""city"": ""MARCY"", ""state"": ""AISNE""}"
mairie@marcysuranse.fr,MARCY,"{""nom_commune"": ""MARCY"", ""departement_numero"": ""69"", ""zipcode"": ""69480"", ""population_commune"": ""163"", ""code_insee"": ""2459"", ""city"": ""MARCY"", ""state"": ""AISNE""}"
mairie.marcy02@wanadoo.fr,MARCY-SOUS-MARLE,"{""nom_commune"": ""MARCY-SOUS-MARLE"", ""departement_numero"": ""2"", ""zipcode"": ""02250"", ""population_commune"": ""220"", ""code_insee"": ""2460"", ""city"": ""MARCY-SOUS-MARLE"", ""state"": ""AISNE""}"
commune.marest-dampcourt@wanadoo.fr,MAREST-DAMPCOURT,"{""nom_commune"": ""MAREST-DAMPCOURT"", ""departement_numero"": ""2"", ""zipcode"": ""02300"", ""population_commune"": ""340"", ""code_insee"": ""2461"", ""city"": ""MAREST-DAMPCOURT"", ""state"": ""AISNE""}"
commune-mareuil-en-dole@orange.fr,MAREUIL-EN-DÔLE,"{""nom_commune"": ""MAREUIL-EN-DÔLE"", ""departement_numero"": ""2"", ""zipcode"": ""02130"", ""population_commune"": ""261"", ""code_insee"": ""2462"", ""city"": ""MAREUIL-EN-DÔLE"", ""state"": ""AISNE""}"
mairie.commune-de-marfontaine@orange.fr,MARFONTAINE,"{""nom_commune"": ""MARFONTAINE"", ""departement_numero"": ""2"", ""zipcode"": ""02140"", ""population_commune"": ""81"", ""code_insee"": ""2463"", ""city"": ""MARFONTAINE"", ""state"": ""AISNE""}"
margival.mairie@wanadoo.fr,MARGIVAL,"{""nom_commune"": ""MARGIVAL"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""336"", ""code_insee"": ""2464"", ""city"": ""MARGIVAL"", ""state"": ""AISNE""}"
communemarigny@wanadoo.fr,MARIGNY-EN-ORXOIS,"{""nom_commune"": ""MARIGNY-EN-ORXOIS"", ""departement_numero"": ""2"", ""zipcode"": ""02810"", ""population_commune"": ""472"", ""code_insee"": ""2465"", ""city"": ""MARIGNY-EN-ORXOIS"", ""state"": ""AISNE""}"
mairie.marizysg@orange.fr,MARIZY-SAINTE-GENEVIÈVE,"{""nom_commune"": ""MARIZY-SAINTE-GENEVIÈVE"", ""departement_numero"": ""2"", ""zipcode"": ""02470"", ""population_commune"": ""132"", ""code_insee"": ""2466"", ""city"": ""MARIZY-SAINTE-GENEVIÈVE"", ""state"": ""AISNE""}"
commune-marizy-st-mard@orange.fr,MARIZY-SAINT-MARD,"{""nom_commune"": ""MARIZY-SAINT-MARD"", ""departement_numero"": ""2"", ""zipcode"": ""02470"", ""population_commune"": ""58"", ""code_insee"": ""2467"", ""city"": ""MARIZY-SAINT-MARD"", ""state"": ""AISNE""}"
contact@ville-marle.fr,MARLE,"{""nom_commune"": ""MARLE"", ""departement_numero"": ""2"", ""zipcode"": ""02250"", ""population_commune"": ""2375"", ""code_insee"": ""2468"", ""city"": ""MARLE"", ""state"": ""AISNE""}"
mairie.martigny@wanadoo.fr,MARTIGNY,"{""nom_commune"": ""MARTIGNY"", ""departement_numero"": ""2"", ""zipcode"": ""02500"", ""population_commune"": ""447"", ""code_insee"": ""2470"", ""city"": ""MARTIGNY"", ""state"": ""AISNE""}"
commune-de-martigny2@orange.fr,MARTIGNY,"{""nom_commune"": ""MARTIGNY"", ""departement_numero"": ""76"", ""zipcode"": ""76880"", ""population_commune"": ""447"", ""code_insee"": ""2470"", ""city"": ""MARTIGNY"", ""state"": ""AISNE""}"
mairie-martigny@wanadoo.fr,MARTIGNY-COURPIERRE,"{""nom_commune"": ""MARTIGNY-COURPIERRE"", ""departement_numero"": ""2"", ""zipcode"": ""02860"", ""population_commune"": ""120"", ""code_insee"": ""2471"", ""city"": ""MARTIGNY-COURPIERRE"", ""state"": ""AISNE""}"
mairie.mauregny-en-haye@orange.fr,MAUREGNY-EN-HAYE,"{""nom_commune"": ""MAUREGNY-EN-HAYE"", ""departement_numero"": ""2"", ""zipcode"": ""02820"", ""population_commune"": ""448"", ""code_insee"": ""2472"", ""city"": ""MAUREGNY-EN-HAYE"", ""state"": ""AISNE""}"
ville.mayot@wanadoo.fr,MAYOT,"{""nom_commune"": ""MAYOT"", ""departement_numero"": ""2"", ""zipcode"": ""02800"", ""population_commune"": ""180"", ""code_insee"": ""2473"", ""city"": ""MAYOT"", ""state"": ""AISNE""}"
mennessis.mairie@wanadoo.fr,MENNESSIS,"{""nom_commune"": ""MENNESSIS"", ""departement_numero"": ""2"", ""zipcode"": ""02700"", ""population_commune"": ""421"", ""code_insee"": ""2474"", ""city"": ""MENNESSIS"", ""state"": ""AISNE""}"
mairiedemenneville@wanadoo.fr,MENNEVILLE,"{""nom_commune"": ""MENNEVILLE"", ""departement_numero"": ""62"", ""zipcode"": ""62240"", ""population_commune"": ""409"", ""code_insee"": ""2475"", ""city"": ""MENNEVILLE"", ""state"": ""AISNE""}"
mairie.mennevret@wanadoo.fr,MENNEVRET,"{""nom_commune"": ""MENNEVRET"", ""departement_numero"": ""2"", ""zipcode"": ""02630"", ""population_commune"": ""654"", ""code_insee"": ""2476"", ""city"": ""MENNEVRET"", ""state"": ""AISNE""}"
mairie@mercin-et-vaux.fr,MERCIN-ET-VAUX,"{""nom_commune"": ""MERCIN-ET-VAUX"", ""departement_numero"": ""2"", ""zipcode"": ""02200"", ""population_commune"": ""943"", ""code_insee"": ""2477"", ""city"": ""MERCIN-ET-VAUX"", ""state"": ""AISNE""}"
mairie.merlieux@sfr.fr,MERLIEUX-ET-FOUQUEROLLES,"{""nom_commune"": ""MERLIEUX-ET-FOUQUEROLLES"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""280"", ""code_insee"": ""2478"", ""city"": ""MERLIEUX-ET-FOUQUEROLLES"", ""state"": ""AISNE""}"
mairie.mesbrecourt@wanadoo.fr,MESBRECOURT-RICHECOURT,"{""nom_commune"": ""MESBRECOURT-RICHECOURT"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""297"", ""code_insee"": ""2480"", ""city"": ""MESBRECOURT-RICHECOURT"", ""state"": ""AISNE""}"
mairie.mesnil-st-laurent@wanadoo.fr,MESNIL-SAINT-LAURENT,"{""nom_commune"": ""MESNIL-SAINT-LAURENT"", ""departement_numero"": ""2"", ""zipcode"": ""02720"", ""population_commune"": ""451"", ""code_insee"": ""2481"", ""city"": ""MESNIL-SAINT-LAURENT"", ""state"": ""AISNE""}"
mairiemeurival@orange.fr,MEURIVAL,"{""nom_commune"": ""MEURIVAL"", ""departement_numero"": ""2"", ""zipcode"": ""02160"", ""population_commune"": ""52"", ""code_insee"": ""2482"", ""city"": ""MEURIVAL"", ""state"": ""AISNE""}"
mairie.mezieres-oise@wanadoo.fr,MÉZIÈRES-SUR-OISE,"{""nom_commune"": ""MÉZIÈRES-SUR-OISE"", ""departement_numero"": ""2"", ""zipcode"": ""02240"", ""population_commune"": ""540"", ""code_insee"": ""2483"", ""city"": ""MÉZIÈRES-SUR-OISE"", ""state"": ""AISNE""}"
mairie.mezy.moulins@wanadoo.fr,MÉZY-MOULINS,"{""nom_commune"": ""MÉZY-MOULINS"", ""departement_numero"": ""2"", ""zipcode"": ""02650"", ""population_commune"": ""529"", ""code_insee"": ""2484"", ""city"": ""MÉZY-MOULINS"", ""state"": ""AISNE""}"
commune-missy-aux-bois@orange.fr,MISSY-AUX-BOIS,"{""nom_commune"": ""MISSY-AUX-BOIS"", ""departement_numero"": ""2"", ""zipcode"": ""02200"", ""population_commune"": ""111"", ""code_insee"": ""2485"", ""city"": ""MISSY-AUX-BOIS"", ""state"": ""AISNE""}"
mairie.missysuraisne@gmail.com,MISSY-SUR-AISNE,"{""nom_commune"": ""MISSY-SUR-AISNE"", ""departement_numero"": ""2"", ""zipcode"": ""02880"", ""population_commune"": ""682"", ""code_insee"": ""2487"", ""city"": ""MISSY-SUR-AISNE"", ""state"": ""AISNE""}"
hdv.molain02@orange.fr,MOLAIN,"{""nom_commune"": ""MOLAIN"", ""departement_numero"": ""2"", ""zipcode"": ""02110"", ""population_commune"": ""147"", ""code_insee"": ""2488"", ""city"": ""MOLAIN"", ""state"": ""AISNE""}"
mairie.molain@wanadoo.fr,MOLAIN,"{""nom_commune"": ""MOLAIN"", ""departement_numero"": ""39"", ""zipcode"": ""39800"", ""population_commune"": ""147"", ""code_insee"": ""2488"", ""city"": ""MOLAIN"", ""state"": ""AISNE""}"
mairie.molinchart@wanadoo.fr,MOLINCHART,"{""nom_commune"": ""MOLINCHART"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""318"", ""code_insee"": ""2489"", ""city"": ""MOLINCHART"", ""state"": ""AISNE""}"
mairie.monampteuil@orange.fr,MONAMPTEUIL,"{""nom_commune"": ""MONAMPTEUIL"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""134"", ""code_insee"": ""2490"", ""city"": ""MONAMPTEUIL"", ""state"": ""AISNE""}"
mlnf@orange.fr,MONCEAU-LE-NEUF-ET-FAUCOUZY,"{""nom_commune"": ""MONCEAU-LE-NEUF-ET-FAUCOUZY"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""344"", ""code_insee"": ""2491"", ""city"": ""MONCEAU-LE-NEUF-ET-FAUCOUZY"", ""state"": ""AISNE""}"
mairie.monceau@wanadoo.fr,MONCEAU-LÈS-LEUPS,"{""nom_commune"": ""MONCEAU-LÈS-LEUPS"", ""departement_numero"": ""2"", ""zipcode"": ""02270"", ""population_commune"": ""470"", ""code_insee"": ""2492"", ""city"": ""MONCEAU-LÈS-LEUPS"", ""state"": ""AISNE""}"
mairie.monceaulewaast@orange.fr,MONCEAU-LE-WAAST,"{""nom_commune"": ""MONCEAU-LE-WAAST"", ""departement_numero"": ""2"", ""zipcode"": ""02840"", ""population_commune"": ""235"", ""code_insee"": ""2493"", ""city"": ""MONCEAU-LE-WAAST"", ""state"": ""AISNE""}"
monceausuroise@wanadoo.fr,MONCEAU-SUR-OISE,"{""nom_commune"": ""MONCEAU-SUR-OISE"", ""departement_numero"": ""2"", ""zipcode"": ""02120"", ""population_commune"": ""117"", ""code_insee"": ""2494"", ""city"": ""MONCEAU-SUR-OISE"", ""state"": ""AISNE""}"
mairie.mondrepuis@wanadoo.fr,MONDREPUIS,"{""nom_commune"": ""MONDREPUIS"", ""departement_numero"": ""2"", ""zipcode"": ""02500"", ""population_commune"": ""1003"", ""code_insee"": ""2495"", ""city"": ""MONDREPUIS"", ""state"": ""AISNE""}"
mairiemonnes@orange.fr,MONNES,"{""nom_commune"": ""MONNES"", ""departement_numero"": ""2"", ""zipcode"": ""02470"", ""population_commune"": ""121"", ""code_insee"": ""2496"", ""city"": ""MONNES"", ""state"": ""AISNE""}"
mons.mairie@wanadoo.fr,MONS-EN-LAONNOIS,"{""nom_commune"": ""MONS-EN-LAONNOIS"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""1176"", ""code_insee"": ""2497"", ""city"": ""MONS-EN-LAONNOIS"", ""state"": ""AISNE""}"
mairie.montaigu02@wanadoo.fr,MONTAIGU,"{""nom_commune"": ""MONTAIGU"", ""departement_numero"": ""2"", ""zipcode"": ""02820"", ""population_commune"": ""749"", ""code_insee"": ""2498"", ""city"": ""MONTAIGU"", ""state"": ""AISNE""}"
mairie@montaigu-jura.fr,MONTAIGU,"{""nom_commune"": ""MONTAIGU"", ""departement_numero"": ""39"", ""zipcode"": ""39570"", ""population_commune"": ""749"", ""code_insee"": ""2498"", ""city"": ""MONTAIGU"", ""state"": ""AISNE""}"
mairiedemontbavin@wanadoo.fr,MONTBAVIN,"{""nom_commune"": ""MONTBAVIN"", ""departement_numero"": ""2"", ""zipcode"": ""02000"", ""population_commune"": ""44"", ""code_insee"": ""2499"", ""city"": ""MONTBAVIN"", ""state"": ""AISNE""}"
mairie-montbrehain@wanadoo.fr,MONTBREHAIN,"{""nom_commune"": ""MONTBREHAIN"", ""departement_numero"": ""2"", ""zipcode"": ""02110"", ""population_commune"": ""821"", ""code_insee"": ""2500"", ""city"": ""MONTBREHAIN"", ""state"": ""AISNE""}"
mairiemontcornet@wanadoo.fr,MONTCORNET,"{""nom_commune"": ""MONTCORNET"", ""departement_numero"": ""2"", ""zipcode"": ""02340"", ""population_commune"": ""1507"", ""code_insee"": ""2502"", ""city"": ""MONTCORNET"", ""state"": ""AISNE""}"
